pmcid,pmid,month,year,title,journal,refs,spm,afni,nilearn,fsl,esearch_url,efetch_url,elink_url,pm_pmc_cnvrt_urls
3929604,24586366,2,2014,Neural Substrates of Interactive Musical Improvisation: An fMRI Study of ‘Trading Fours’ in Jazz,PLoS ONE,"[3929604, 6673563, 4153591, 2845804, 2774390, 2244806, 1468137]",2,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=3929604&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=3929604,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
3979724,24714661,4,2014,Cerebral Activations Related to Audition-Driven Performance Imagery in Professional Musicians,PLoS ONE,"[3979724, 6870655, 6870286, 6724809, 6672394, 6672064, 3114071, 3059891, 2918780, 2649419, 1571496, 270043, 187755]",9,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=3979724&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=3979724,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4061064,24937544,6,2014,Behavioral and Neural Correlates of Executive Functioning in Musicians and Non-Musicians,PLoS ONE,"[4061064, 6725257, 6674662, 6665054, 3876892, 3449320, 3237764, 3159917, 3155246, 3125527, 3092743, 3057917, 2886055, 2792574, 2570220, 2174918, 1513793, 419576]",0,0,0,5,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4061064&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4061064,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5586918,25060169,9,2014,"Mozart, Music and Medicine",Medical Principles and Practice,"[5586918, 4685573, 3763198, 3740600, 3690607, 3640187, 3628588, 3627623, 3584088, 3510672, 3491764, 3469625, 3410707, 3354373, 3324153, 3293512, 3265492, 3252324, 3227856, 2909214, 2759002, 1361287]",0,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5586918&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5586918,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4247966,25478236,11,2014,Long-Term Effects of Musical Training and Functional Plasticity in Salience System,Neural Plasticity,"[4247966, 6871122, 6870112, 6740845, 6725030, 6704889, 6623027, 4791053, 4144874, 3953668, 3705762, 3666326, 3660656, 3586479, 3346725, 3250567, 3165965, 2996135, 2906909, 2899886, 2883589, 2841687, 2705206, 2680293, 2527952, 2441869, 1904171, 58814, 14647]",5,2,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4247966&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4247966,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4338545,25613599,01,2015,A number-form area in the blind,Nature Communications,"[4338545, 6873292, 6773111, 6633131, 6573547, 4261939, 4004765, 3970733, 3818399, 3398395, 3384885, 3357212, 3169659, 3076321, 3060256, 3033222, 2951740, 2743253, 2603575, 2576214, 397466]",0,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4338545&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4338545,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4402020,25773627,3,2015,Dance experience sculpts aesthetic perception and related brain circuits,Annals of the New York Academy of Sciences,"[4402020, 6869045, 6666703, 3884128, 3772553, 3760289, 3620013, 3177045, 2988435, 2638791, 1821082, 395967]",2,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4402020&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4402020,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4402026,25773639,3,2015,Functional MRI of music emotion processing in frontotemporal dementia,Annals of the New York Academy of Sciences,"[4402026, 6871371, 6633378, 4350491, 4187266, 4178283, 4163029, 4019796, 3794159, 3735339, 3718181, 3701324, 3690607, 3689257, 3485448, 3398766, 3217963, 3170532, 3092986, 1738902, 58814]",5,0,0,2,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4402026&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4402026,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4512184,26203921,07,2015,The Brain Functional State of Music Creation: an fMRI Study of Composers,Scientific Reports,"[4512184, 6871371, 6621313, 4247966, 4144874, 4004805, 3929604, 3621728, 3346725, 3299676, 3165965, 2906909, 2244806, 1690747, 503136, 19714, 14647]",6,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4512184&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4512184,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4609410,26504353,10,2015,"Inferior Frontal Gyrus Activation Underlies the Perception of Emotions, While Precuneus Activation Underlies the Feeling of Emotions during Music Listening",Behavioural Neurology,"[4609410, 6871455, 6871371, 3865445, 2829118, 1738902, 1014874, 58814]",1,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4609410&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4609410,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4633113,26536026,11,2015,Music and Language Syntax Interact in Broca’s Area: An fMRI Study,PLoS ONE,"[4633113, 6872073, 6740845, 4452821, 4321131, 3709422, 3544885, 3542524, 3477490, 3377967, 3221040, 3182706, 3116734, 3112335, 3066175, 2841687, 2658747, 1480402, 18573]",7,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4633113&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4633113,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4698722,26725925,01,2016,Emotional Intent Modulates The Neural Substrates Of Creativity: An fMRI Study of Emotionally Targeted Improvisation in Jazz Musicians,Scientific Reports,"[4698722, 6871371, 4369551, 4203803, 4140734, 4004805, 3929604, 3376181, 3002933, 2759002, 2758676, 2752702, 2244806, 2225544, 58814]",2,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4698722&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4698722,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4723992,26900566,12,2015,Neural correlates of processing harmonic expectancy violations in children and adolescents with OCD,NeuroImage : Clinical,"[4723992, 6871371, 2797569]",5,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4723992&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4723992,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
